stop_id,stop_name,stop_lat,stop_lon,operator
1003407,PJ245 SMK SULTAN ABD SAMAD (TIMUR),3.118566,101.645001,rapidbus_kl
1001007,PJ247 MAHSA UNIVERSITY (TIMUR),3.1170217390042,101.6497825531,rapidbus_kl
1002619,PJ248 PPUM MAIN GATE,3.1144523951478,101.65100238888,rapidbus_kl
1002617,PJ249 PPUM (UTARA),3.1132947310948,101.651397545,rapidbus_kl
1001729,PJ472 PJ CHURCH,3.107376541027,101.65380659344,rapidbus_kl
1003129,PJ474 SK LA SALLE (SELATAN),3.100103,101.652639,rapidbus_kl
1003339,PJ448 SMK (P) ASSUNTA (OPP),3.0988006231217,101.65038859623,rapidbus_kl
1000165,PJ133 SHERATON PJ,3.103207,101.640056,rapidbus_kl
1002556,PJ749 WISMA MCIS,3.1010266331046,101.64223527584,rapidbus_kl
1002012,PJ716 MENARA AMFIRST,3.118122,101.629172,rapidbus_kl
1000836,PJ312 MEDAN SELERA SEKSYEN 19,3.118849,101.628699,rapidbus_kl
1000980,PJ313 KOMERSIAL SEKSYEN 19,3.1182813451754,101.62627247048,rapidbus_kl
1006038,PJ771 KOMERSIAL SS2 (PUBLIC BANK),3.120713,101.621792,rapidbus_kl
1001276,PJ347 KOMERSIAL SS2 (POH KONG),3.1172538268936,101.62088640147,rapidbus_kl
1900004,SS2,3.116222,101.622244,rapidbus_kl
1000204,PJ712 BALAI POLIS SEAPARK,3.117036,101.623111,rapidbus_kl
1002865,PJ349 MEDAN SELERA SEKSYEN 19,3.119018,101.628689,rapidbus_kl
1004179,PJ251 UNIVERSITY TOWER,3.113503,101.650419,rapidbus_kl
1003630,PJ252 SK SULTAN ALAM SHAH 2,3.112273,101.647177,rapidbus_kl
1002142,PJ253 GERAK BUDAYA,3.111712,101.646397,rapidbus_kl
1004272,PJ443 YAYASAN CANCERLINK,3.108473,101.645841,rapidbus_kl
1001830,PJ343 LRT TAMAN BAHAGIA,3.1107429326435,101.61301934275,rapidbus_kl
1002952,PJ186 RUMAH NO 57,3.1078518701893,101.61127771644,rapidbus_kl
1006208,PETRONAS/SHELL (OPP),3.10816,101.60637,rapidbus_kl
1006209,RUMAH NO 28,3.10945,101.60324,rapidbus_kl
1006210,KUARTERS PDRM,3.10943,101.60006,rapidbus_kl
1003347,PJ633 SMK KELANA JAYA,3.1090534541627,101.59607154107,rapidbus_kl
1001381,PJ331 HIGHPARK SUITES,3.1017526230211,101.60002442637,rapidbus_kl
1006211,PJ770 PANGSAPURI PKNS (OPP),3.102563,101.600384,rapidbus_kl
1006212,DATARAN GLOMAC,3.10455,101.6003233,rapidbus_kl
1002198,PJ506 PERUMAHAN PDRM (OPP),3.105075,101.600731,rapidbus_kl
1003137,PJ513 WISMA REHDA,3.1051840616149,101.60657921929,rapidbus_kl
1006213,RUMAH NO 24,3.10305,101.606737,rapidbus_kl
1000032,7 ELEVEN,3.1008293895738,101.60540618171,rapidbus_kl
1006214,RUMAH NO 159 (OPP),3.099316,101.60424,rapidbus_kl
1006227,RUMAH NO 52,3.096950597,101.6049881,rapidbus_kl
1006216,RUMAH NO 28,3.096366,101.6057627,rapidbus_kl
1003501,YAYASAN TAIWAN BUDDIST (OPP),3.0961147309678,101.60702123187,rapidbus_kl
1001910,PJ183 PERUMAHAN SS 5B,3.100139,101.607028,rapidbus_kl
1002914,PJ202 PERUMAHAN SS 3,3.101656,101.609481,rapidbus_kl
1006217,PJ203 SMK SRI PERMATA,3.101638,101.613569,rapidbus_kl
1003552,PJ340 PERUMAHAN SS 1,3.104662,101.616327,rapidbus_kl
1002107,PJ341 SPG SS 1/32,3.108606,101.616488,rapidbus_kl
1003411,PJ342 SMK TAMAN SEA (OPP),3.110045,101.616185,rapidbus_kl
1006218,PJ187 RUMAH NO 107,3.104773,101.612841,rapidbus_kl
1001134,PJ192 SMK SRI PERMATA (OPP),3.101495,101.614212,rapidbus_kl
1002341,PJ194 PERUMAHAN SS 3,3.099624,101.610988,rapidbus_kl
1000031,PJ195 KOMERSIAL SS 3,3.096785,101.610994,rapidbus_kl
1002879,RUMAH NO 1,3.0915189770129,101.61117726789,rapidbus_kl
1002192,PJ559 PJ ECO RECYCLE PLAZA,3.088571,101.614094,rapidbus_kl
1002167,PJ116 PUSAT KOMERSIAL PJ21,3.090166,101.614831,rapidbus_kl
1002969,PJ334 RUMAH NO 9,3.093237,101.616548,rapidbus_kl
1002933,PJ335 RUMAH NO 35,3.095271,101.617346,rapidbus_kl
1003551,PJ111 SPG SS 1/1D,3.095649,101.618487,rapidbus_kl
1004256,PJ112 WISMA SKPPK,3.092249,101.620683,rapidbus_kl
1002817,PJ699 PBMM SJKC SG WAY (OPP),3.0902357938885,101.62072133016,rapidbus_kl
1003626,PJ113 SJKC SUNGAI WAY,3.0881056103752,101.62077673948,rapidbus_kl
1000837,PJ326 SEKSYEN 51A,3.088626,101.625297,rapidbus_kl
1002331,PJ327 PADANG PERMAINAN,3.093704,101.627914,rapidbus_kl
1003205,(M) PJ318 SHELL SEKSYEN 51A,3.096406,101.630603,rapidbus_kl
1003403,PJ291 SMK SRI UTAMA,3.09848,101.632262,rapidbus_kl
1000813,PJ720 BANGUNAN O'CONNOR (OPP),3.100253969883,101.6321280802,rapidbus_kl
1000897,PJ747 SEKSYEN 51A (UTARA),3.101374,101.630668,rapidbus_kl
1003414,PJ296 SMK (P) SRI AMAN,3.103313,101.629204,rapidbus_kl
1006225,WISMA JAFER ZAIDI,3.106699,101.625504,rapidbus_kl
1000820,GALAXY OPTICARE,3.1087647307459,101.62376294212,rapidbus_kl
1003232,PJ308 SHELL SEAPARK,3.109686,101.623135,rapidbus_kl
1006226,PJ309 HERBALINE SEAPARK,3.111494,101.621716,rapidbus_kl
1002049,PJ711 PETRON SEAPARK (OPP),3.1140025601091,101.62057488852,rapidbus_kl
1000639,PJ718 PETRON SEAPARK,3.111368,101.618785,rapidbus_kl
1000909,(M) PJ530 HENTIAN BANDAR UTAMA,3.151359,101.613382,rapidbus_kl
1000248,PJ532 ONE UTAMA LDP,3.1504336534116,101.61652418032,rapidbus_kl
1007490,PJ537 FIRST AVENUE,3.146518,101.615333,rapidbus_kl
1008182,SMK BANDAR UTAMA (OPP),3.142478,101.615635,rapidbus_kl
1008183,PELANGI UTAMA CONDOMINIUM,3.141615,101.615396,rapidbus_kl
1008184,DATARAN PELANGI UTAMA,3.139342,101.614173,rapidbus_kl
1008185,SETERRA CONDOMINIUM,3.137411,101.613321,rapidbus_kl
1008187,MASJID AL-MAMURIAH,3.135404,101.61252,rapidbus_kl
1000036,(M) PJ726 JEJANTAS DAMANSARA UTAMA,3.1323850131623,101.62160934468,rapidbus_kl
1001431,PJ723 JEJANTAS SS 22,3.1321518191064,101.62072174735,rapidbus_kl
1007130,PJ818 SMK DAMANSARA JAYA (OPP),3.130083,101.616811,rapidbus_kl
1007495,PJ508 ATRIA (OPP),3.128946,101.617086,rapidbus_kl
1002486,PJ509 DAMANSARA JAYA (TENGAH),3.128182,101.620429,rapidbus_kl
1001246,PJ510 KDU COLLEGE,3.126934,101.622458,rapidbus_kl
1001248,PJ627 KDU DAMANSARA JAYA,3.1276560174203,101.62332487017,rapidbus_kl
1002752,PJ581 PETRON SEAPARK,3.114403,101.621236,rapidbus_kl
1004001,PJ626 BP SPECIALIST CENTRE,3.1156536983894,101.61411791892,rapidbus_kl
1007496,PJ484 KDU (OPP),3.126847,101.622267,rapidbus_kl
1007128,PJ490 ATRIA,3.128542,101.617477,rapidbus_kl
1007129,SMK DAMANSARA JAYA,3.131484,101.616654,rapidbus_kl
1007494,10 BOULEVARD,3.132784,101.613496,rapidbus_kl
1007493,BHP KAYU ARA,3.133002,101.611273,rapidbus_kl
1007492,PETRON KAYU ARA,3.133325,101.611382,rapidbus_kl
1007323,PJ780 MASJID KAYU ARA (OPP),3.135421,101.612393,rapidbus_kl
1008186,SETERRA CONDOMINIUM (OPP),3.137216,101.61311,rapidbus_kl
1007095,PJ781 PANGSAPURI PELANGI ARA (OPP),3.139109,101.613941,rapidbus_kl
1007096,PJ782 SK BANDAR UTAMA DAMANSARA 2,3.14144,101.615209,rapidbus_kl
1007097,PJ783 SMK BANDAR UTAMA,3.142768,101.615573,rapidbus_kl
1007491,PJ536 FIRST AVENUE (OPP),3.146433,101.615092,rapidbus_kl
1000990,PJ533 IKEA (BARAT),3.154912,101.610549,rapidbus_kl
1007098,PJ814 MRT MUTIARA DAMANSARA PINTU C,3.156489,101.607885,rapidbus_kl
1007471,PJ371 THE CURVE (OPP),3.157948,101.608719,rapidbus_kl
1007473,PJ372 LOTUS MUTIARA DAMANSARA (OPP),3.159688,101.611884,rapidbus_kl
1007474,PJ373 RITZE PERDANA,3.164513,101.611072,rapidbus_kl
1002810,PJ375 PERDANA SHOPPING CENTRE,3.16759,101.606371,rapidbus_kl
1007475,PJ817 PERDANA EXCLUSIVE CONDO,3.169401,101.605361,rapidbus_kl
1002036,PJ377 METROPOLITAN SQUARE,3.1660577576591,101.60797944856,rapidbus_kl
1003243,PJ644 SOPHEA RESIDENCE,3.189981,101.617612,rapidbus_kl
1007480,PJ21 BANDAR SRI DAMANSARA 8,3.189215,101.616229,rapidbus_kl
1002796,KOMERSIAL SRI DAMANSARA,3.187211,101.615129,rapidbus_kl
1003869,(M) PJ22 KOMERSIAL BANDAR SRI DAMANSARA 7,3.185369,101.613436,rapidbus_kl
1007482,PJ23 SJKC DESA JAYA,3.185389,101.606998,rapidbus_kl
1007484,PJ863 KOMERSIAL BANDAR SRI DAMANSARA,3.188383,101.605487,rapidbus_kl
1007486,PJ864 SD APARTMENT,3.189776,101.605382,rapidbus_kl
1007487,SK BANDAR SRI DAMANSARA,3.191209,101.605695,rapidbus_kl
1001217,PJ31 MEDAN SELERA SRI DAMANSARA,3.19341,101.607121,rapidbus_kl
1007105,PJ784 SPHERE DAMANSARA,3.198239,101.59916,rapidbus_kl
1008657,PJ850 THE ZIZZ,3.198234,101.596464,rapidbus_kl
1002782,PJ49 APARTMENT LESTARI,3.197343,101.594348,rapidbus_kl
1002590,PJ52 APARTMENT IDAMAN,3.190686,101.592366,rapidbus_kl
1000127,PJ53 APARTMENT IMPIAN,3.191978,101.588458,rapidbus_kl
1000135,PJ54 APARTMENT PERMAI,3.194259,101.588235,rapidbus_kl
1007488,PJ55 RESIDENSI SUASANA DAMAI (OPP),3.194511,101.591378,rapidbus_kl
1002781,PJ62 APARTMENT LESTARI (OPP),3.197228,101.594008,rapidbus_kl
1001218,PJ32 MEDAN SELERA SRI DAMANSARA (OPP),3.193598,101.607479,rapidbus_kl
1008083,SK BANDAR SRI DAMANSARA (OPP),3.19075,101.60589,rapidbus_kl
1007485,MAYBANK SRI DAMANSARA (OPP),3.188177,101.605813,rapidbus_kl
1007483,PJ36 TAMAN CENTRAL SPINE SD,3.185258,101.607655,rapidbus_kl
1003870,PJ37 BANDAR SRI DAMANSARA 7,3.185592,101.613301,rapidbus_kl
1002795,KOMERSIAL SRI DAMANSARA (OPP),3.187535,101.614998,rapidbus_kl
1007481,PJ38 BANDAR SRI DAMANSARA 8,3.189218,101.615927,rapidbus_kl
1003242,PJ643 SOPHEA RESIDENCE (OPP),3.190264,101.617323,rapidbus_kl
1007321,PJ380 NEO DAMANSARA,3.164177,101.611665,rapidbus_kl
1007320,PJ381 LOTUS MUTIARA DAMANSARA,3.160333,101.612264,rapidbus_kl
1007472,PJ382 THE CURVE,3.157901,101.609333,rapidbus_kl
1007099,PJ809 MRT MUTIARA DAMANSARA PINTU B,3.155687,101.608187,rapidbus_kl
1007489,PJ822 OASIS BANDAR UTAMA,3.150327,101.610151,rapidbus_kl
1005696,PPJ191 KOMPLEKS PARCEL F,2.944757,101.708408,rapidbus_kl
1005702,SEKOLAH SULTAN ALAM SHAH,2.946936,101.710523,rapidbus_kl
1005625,PPJ276 KOMPLEKS PARCEL E (UTARA),2.944436,101.707934,rapidbus_kl
1005626,PPJ187 KOMPLEKS PARCEL E (BARAT),2.943665,101.705229,rapidbus_kl
1005627,PPJ188 DATARAN PAHLAWAN,2.941926,101.704431,rapidbus_kl
1005628,PPJ189 KOMPLEKS KERAJAAN PARCEL D,2.939138,101.701795,rapidbus_kl
1005652,PPJ49 KEMENTERIAN KEWANGAN,2.927547,101.688711,rapidbus_kl
1005653,PPJ50 PERBENDAHARAAN 2 (SELATAN),2.925327,101.687956,rapidbus_kl
1005654,PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN),2.923217,101.687236,rapidbus_kl
1005655,PPJ52 MENARA USAHAWAN,2.920856,101.686418,rapidbus_kl
1005656,PPJ53 ISTANA KEHAKIMAN (UTARA),2.918378,101.685599,rapidbus_kl
1005657,PPJ54 ISTANA KEHAKIMAN (SELATAN),2.916473,101.684966,rapidbus_kl
1005658,PPJ55 KEMENTERIAN BELIA & SUKAN,2.914144,101.684242,rapidbus_kl
1005659,PPJ376 GALERIA PJH,2.911057,101.683303,rapidbus_kl
1005660,PPJ56 MOTOCROSS CIRCUIT (TIMUR),2.909816,101.682767,rapidbus_kl
1005661,PPJ33 KEMENTERIAN PEMBANGUNAN LUAR BANDAR,2.904778,101.681029,rapidbus_kl
1005662,PPJ34 DATARAN GEMILANG,2.903404,101.681176,rapidbus_kl
1008624,PPJ35 KEMENTERIAN WANITA & MASYARAKAT,2.902484,101.680169,rapidbus_kl
1008626,PPJ5 PRESINT 5 (BARAT),2.895592,101.673208,rapidbus_kl
1008628,PPJ6 HERIOT-WATT UNIVERSITY P5 (OPP),2.897694,101.671086,rapidbus_kl
1008630,PPJ7 KEMENTERIAN PELANCONGAN,2.898823,101.668346,rapidbus_kl
1008632,PPJ8 APARTMENT 5R1 P5 (OPP),2.898637,101.666378,rapidbus_kl
1008634,PPJ9 PRESINT 6 (SELATAN),2.897135,101.665762,rapidbus_kl
1005700,PPJ11 KEMENTERIAN PENGAJIAN TINGGI,2.895867,101.667752,rapidbus_kl
1008629,PPJ19 HERIOT-WATT UNIVERSITY P5,2.898268,101.670839,rapidbus_kl
1008627,PPJ327 PRESINT 5 (BARAT),2.896024,101.673401,rapidbus_kl
1005663,PPJ37 DATARAN GEMILANG,2.903986,101.679528,rapidbus_kl
1005664,PPJ38 KEMENTERIAN PEMBANGUNAN LUAR BANDAR (OPP),2.904962,101.680463,rapidbus_kl
1005665,PPJ39 MOTOCROSS CIRCUIT,2.909976,101.682162,rapidbus_kl
1005666,PPJ40 GALERIA PJH,2.912047,101.682703,rapidbus_kl
1005667,PPJ41 KEMENTERIAN PERTANIAN,2.914798,101.683859,rapidbus_kl
1005668,PPJ42 PERBADANAN PUTRAJAYA (SELATAN),2.916673,101.684601,rapidbus_kl
1005669,PPJ43 PERBADANAN PUTRAJAYA (UTARA),2.918475,101.685189,rapidbus_kl
1005670,PPJ44 JABATAN PENDAFTARAN NEGARA,2.920393,101.685857,rapidbus_kl
1005671,PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA),2.922944,101.686688,rapidbus_kl
1005672,PPJ46 PERBENDAHARAAN 2 (UTARA),2.924972,101.687394,rapidbus_kl
1005673,PPJ47 MENARA PERKESO,2.927249,101.688175,rapidbus_kl
1005725,PPJ48 PUTRA SQUARE,2.934597,101.690497,rapidbus_kl
1000314,PPJ185 TAMAN BOTANI PUTRAJAYA,2.946054,101.697888,rapidbus_kl
1000315,PPJ186 TAMAN PUTRA PERDANA (TIMUR),2.9474605297495,101.70363287265,rapidbus_kl
1001201,PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR),2.938926,101.695456,rapidbus_kl
1005597,PPJ132 APARTMENT PRESINT 11B,2.957192,101.676781,rapidbus_kl
1005693,PPJ266 PERUMAHAN PRESINT 11 (ZON 6B),2.952946,101.677025,rapidbus_kl
1005682,PPJ101 PERUMAHAN PRESINT 11H,2.954007,101.674455,rapidbus_kl
1005683,PPJ102 SAUJANA ASTER CONDOMINIUM,2.956264,101.673701,rapidbus_kl
1005684,PPJ103 PERUMAHAN P11/1,2.955665,101.668883,rapidbus_kl
1005685,PPJ104 PUSAT INTEGRASI GENIUS (OPP),2.959779,101.665001,rapidbus_kl
1005686,PPJ105 PANGSAPURI PUTRA DAMAI,2.962036,101.664915,rapidbus_kl
1005687,PPJ106 PRIMA PRESINT 11,2.964656,101.667984,rapidbus_kl
1005688,PPJ111 PERUMAHAN PRESINT 11C (BARAT),2.965627,101.670996,rapidbus_kl
1005689,PPJ112 PERUMAHAN PRESINT 11C (TIMUR),2.967795,101.675979,rapidbus_kl
1005690,PPJ114 BALAI POLIS PRESINT 11 (OPP),2.964662,101.679583,rapidbus_kl
1008577,PPJ128 PERUMAHAN P11A 1/3,2.957548,101.682785,rapidbus_kl
1008576,PPJ129 PERUMAHAN P11A 1/1,2.958563,101.686359,rapidbus_kl
1008592,PPJ74 PERUMAHAN P10/9,2.951926,101.686773,rapidbus_kl
1008593,PPJ75 KOMPLEKS SERI PERDANA,2.949071,101.687234,rapidbus_kl
1008595,PPJ76 KOMPLEKS LANAI,2.944683,101.687606,rapidbus_kl
1005592,PPJ69 KOMPLEKS LANAI,2.944801,101.687373,rapidbus_kl
1005593,PPJ70 PRESINT 10 (BARAT),2.948226,101.687507,rapidbus_kl
1005594,PPJ71 KOMPLEKS SERI PERDANA (BARAT),2.952559,101.686793,rapidbus_kl
1005595,PPJ130 PRESINT 11A5,2.958349,101.686405,rapidbus_kl
1005596,PPJ131 PRESINT 11A2,2.957342,101.682833,rapidbus_kl
1005717,HENTIAN P14,2.948214,101.723635,rapidbus_kl
1008543,PPJ206 SEKOLAH ARAB MODIN ANTARABANGSA,2.949377,101.725721,rapidbus_kl
1008541,PPJ207 KOMPLEKS NASYRUL QURAN (TIMUR),2.950623,101.728451,rapidbus_kl
1005716,PPJ208 GERAI KOMUNITI P14,2.954283,101.727658,rapidbus_kl
1008539,PPJ209 APARTMENT P14,2.953839,101.724562,rapidbus_kl
1008537,PPJ210 KOMPLEKS MAKSAK,2.952303,101.723668,rapidbus_kl
1008535,PPJ211 PERUMAHAN P14G,2.952346,101.721164,rapidbus_kl
1008533,PPJ212 PERUMAHAN P14F 1,2.953612,101.718796,rapidbus_kl
1008531,PPJ213 PERUMAHAN P14B 2/5,2.952293,101.716448,rapidbus_kl
1008529,PPJ214 PERUMAHAN P14B 2,2.949997,101.717018,rapidbus_kl
1008527,PPJ 215 PERUMAHAN P14B 1,2.947447,101.718287,rapidbus_kl
1008546,PPJ374 PPA P15 12B,2.939484,101.721765,rapidbus_kl
1008547,PPJ375 PPA P15 12B,2.941262,101.721572,rapidbus_kl
1008548,PPJ219 SURAU AL-FATIH P15,2.943072,101.721267,rapidbus_kl
1008549,PPJ203 P15 (UTARA),2.943287,101.719188,rapidbus_kl
1008239,PPJ235 ALAMANDA (UTARA),2.941358,101.712079,rapidbus_kl
1008525,PPJ274 SHAFTSBURY MALL,2.938818,101.712875,rapidbus_kl
1008526,PPJ192 PERUMAHAN P14A 1/1,2.947385,101.718099,rapidbus_kl
1008528,PPJ193 SURAU AL-MANAR P14,2.949495,101.717211,rapidbus_kl
1008530,PPJ194 PERUMAHAN P14C 2/2,2.951852,101.716089,rapidbus_kl
1008532,PPJ195 PERUMAHAN P14E 1/2,2.953871,101.718221,rapidbus_kl
1008534,PPJ196 PERUMAHAN P14E 2/2,2.952364,101.721649,rapidbus_kl
1008536,PPJ197 SMK PUTRAJAYA P14 (1),2.952613,101.723382,rapidbus_kl
1008538,PPJ198 SK PUTRAJAYA P14 (1),2.954315,101.724788,rapidbus_kl
1005715,PPJ199 GERAI KOMUNITI P14 (OPP),2.954538,101.727515,rapidbus_kl
1008540,PPJ200 KOMPLEKS NASYRUL QURAN,2.950204,101.728384,rapidbus_kl
1008542,PPJ201 SEKOLAH ARAB MODIN ANTARABANGSA,2.948931,101.725644,rapidbus_kl
1008636,PPJ12 APARTMENT 5R3 P5,2.896223,101.664215,rapidbus_kl
1008635,PPJ14 PRESINT 6 (SELATAN),2.897006,101.665447,rapidbus_kl
1008633,PPJ15 APARTMENT 5R1 P5,2.898928,101.666136,rapidbus_kl
1008631,PPJ16 MARINA PUTRAJAYA,2.899133,101.668458,rapidbus_kl
1005731,PPJ1 PICC P5,2.893569,101.675186,rapidbus_kl
1005718,PPJ29 PICC MAIN ENTRANCE,2.895659,101.677529,rapidbus_kl
1005719,PPJ20 APARTMENT 5R4,2.889199,101.675535,rapidbus_kl
1008638,PPJ23 SK PUTRAJAYA P5 (1),2.888995,101.678403,rapidbus_kl
1008637,PPJ26 APARTMENT 5R6 P5,2.890675,101.679819,rapidbus_kl
1008625,PPJ36 KEMENTERIAN WANITA & MASYARAKAT,2.902493,101.679655,rapidbus_kl
1005694,PPJ58 PERUMAHAN PENJAWAT AWAM P8 8R2 (BARAT),2.929478,101.679985,rapidbus_kl
1005637,PPJ257 TAMARA RESIDENCE PRESINT 8,2.926193,101.680642,rapidbus_kl
1005639,PPJ61 APARTMENT PRESINT 8 FASA 4C,2.928911,101.679247,rapidbus_kl
1005640,PPJ62 SK PUTRAJAYA PRESINT 8 (2) (BARAT),2.931536,101.680641,rapidbus_kl
1008606,PPJ63 P8N5 SHELL P8,2.933441,101.679263,rapidbus_kl
1005643,PPJ64 AURA RESIDENCE P8 (BARAT),2.936927,101.680256,rapidbus_kl
1005644,PPJ66 DEWAN SERBAGUNA PRESINT 8,2.938819,101.682512,rapidbus_kl
1005645,PPJ67 KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 8,2.938337,101.685148,rapidbus_kl
1005646,PPJ68 KELAB TASIK PUTRAJAYA,2.939585,101.686555,rapidbus_kl
1008597,PPJ77 KELAB TASIK PUTRAJAYA,2.938752,101.686522,rapidbus_kl
1008599,PPJ78 P8N8 SMK PUTRAJAYA P8 (OPP),2.938203,101.684059,rapidbus_kl
1008601,PPJ79 P8N6 KOMERSIAL P8,2.938593,101.682229,rapidbus_kl
1008603,PPJ80 AURA RESIDENCE P8,2.936699,101.680434,rapidbus_kl
1008605,PPJ81 P8N4 SHELL P8,2.933167,101.679657,rapidbus_kl
1008607,PPJ82 SK PUTRAJAYA P8 2,2.931649,101.680886,rapidbus_kl
1005749,PPJ352 KEMENTERIAN BELIA DAN SUKAN,2.913298,101.686814,rapidbus_kl
1005729,PPJ177 KEMENTERIAN PENGANGKUTAN,2.913212,101.684406,rapidbus_kl
1008568,PPJ305 TAMAN PANCARONA P18,2.913629,101.689197,rapidbus_kl
1008566,PPJ319 PERUMAHAN P18K 1/1 (OPP),2.914018,101.692157,rapidbus_kl
1005726,PERUMAHAN P18H (OPP),2.914615,101.695677,rapidbus_kl
1008564,PPJ320 APARTMENT P18R4 BLOK C,2.915876,101.697253,rapidbus_kl
1005728,PPJ321 PERUMAHAN P18D,2.918613,101.697465,rapidbus_kl
1008560,PPJ294 SMK PUTRAJAYA P18 (1) (OPP),2.921438,101.693835,rapidbus_kl
1005613,PPJ183 SK PUTRAJAYA PRESINT 18 (OPP),2.924118,101.694102,rapidbus_kl
1005722,PPAM SELASIH,2.923976,101.700861,rapidbus_kl
1008557,PPJ287 SK PUTRAJAYA P17 1,2.923462,101.704754,rapidbus_kl
1005634,PPJ282 PRESINT 17 (UTARA),2.926333,101.706829,rapidbus_kl
1005692,PPJ283 APARTMENT PRESINT 17 (RK1),2.927556,101.705905,rapidbus_kl
1005617,PPJ184 KOMPLEKS TAMAN WARISAN,2.927041,101.699675,rapidbus_kl
1005618,PPJ227 SK PUTRAJAYA PRESINT 16 (2),2.928364,101.700162,rapidbus_kl
1005619,PPJ229 KOMERSIAL PRESINT 16,2.929671,101.701051,rapidbus_kl
1005620,PPJ230 PRESINT 16E RESIDENCE,2.932616,101.703548,rapidbus_kl
1005621,PPJ231 SURAU AR-RAHMAN PRESINT 16 (OPP),2.932883,101.706906,rapidbus_kl
1005622,PPJ232 D'MUTIARA RESIDENCE,2.934551,101.708156,rapidbus_kl
